time,seconds_elapsed,dBFS
1724857040760000000,36.735,-32.909969329833984
1724857040865000000,36.84,-35.54268264770508
1724857040971000000,36.946,-34.07088851928711
1724857041075000000,37.05,-35.48648452758789
1724857041178000000,37.152999755859376,-32.51898956298828
1724857041283000000,37.258,-31.933034896850586
1724857041388000000,37.363,-33.81980514526367
1724857041493000000,37.468,-34.82584762573242
1724857041598000000,37.57300024414062,-33.273895263671875
1724857041703000000,37.678,-35.28561019897461
1724857041807000000,37.782,-31.620668411254883
1724857041913000000,37.888,-31.358509063720703
1724857042016000000,37.991,-32.909881591796875
1724857042120000000,38.095,-35.11522674560547
1724857042219000000,38.194,-31.546281814575195
1724857042324000000,38.299,-33.80946731567383
1724857042429000000,38.404,-35.84486770629883
1724857042532000000,38.507,-36.306617736816406
1724857042638000000,38.61300024414062,-37.44398498535156
1724857042742000000,38.71700024414063,-34.6895751953125
1724857042847000000,38.822,-36.15812683105469
1724857042954000000,38.92899975585937,-38.16204833984375
1724857043059000000,39.034,-33.66696548461914
1724857043160000000,39.135,-35.68302917480469
1724857043264000000,39.239,-35.68000793457031
1724857043369000000,39.344,-33.82855224609375
1724857043472000000,39.447,-36.24351501464844
1724857043576000000,39.551,-32.759544372558594
1724857043681000000,39.656,-32.998844146728516
1724857043786000000,39.76099975585937,-35.309303283691406
1724857043891000000,39.866,-31.989200592041016
1724857043997000000,39.972,-35.38005828857422
1724857044101000000,40.076,-36.55960464477539
1724857044206000000,40.18100024414063,-38.4815788269043
1724857044312000000,40.287,-33.94185256958008
1724857044416000000,40.391,-36.108768463134766
1724857044521000000,40.496,-37.51371383666992
1724857044626000000,40.60099975585938,-36.69493103027344
1724857044731000000,40.706,-36.32130813598633
1724857044834000000,40.808999755859375,-37.761756896972656
1724857044939000000,40.914,-38.06694793701172
1724857045044000000,41.019,-34.99251937866211
1724857045148000000,41.123,-36.90013122558594
1724857045253000000,41.228,-32.153987884521484
1724857045354000000,41.32899975585938,-32.76127624511719
1724857045459000000,41.434,-34.614784240722656
1724857045564000000,41.539,-34.10183334350586
1724857045668000000,41.643,-34.8060188293457
1724857045773000000,41.748,-34.0775146484375
1724857045878000000,41.853000244140624,-34.14482116699219
1724857045984000000,41.959,-33.25056838989258
1724857046084000000,42.059,-35.310943603515625
1724857046189000000,42.164,-33.29341125488281
1724857046294000000,42.26900024414063,-34.704158782958984
1724857046399000000,42.374,-36.51671600341797
1724857046501000000,42.476,-37.53733825683594
1724857046604000000,42.579,-34.87165451049805
1724857046709000000,42.684,-35.57414627075195
1724857046814000000,42.789000244140624,-36.88202667236328
1724857046919000000,42.894,-34.694828033447266
1724857047025000000,43,-29.484140396118164
1724857047126000000,43.10100024414062,-31.613121032714844
1724857047228000000,43.203,-33.128440856933594
1724857047333000000,43.308,-33.80734634399414
1724857047438000000,43.413000244140626,-31.769304275512695
1724857047543000000,43.518,-33.51852035522461
1724857047648000000,43.623,-35.45378494262695
1724857047753000000,43.728,-34.306480407714844
1724857047858000000,43.832999755859376,-35.94521713256836
1724857047964000000,43.939,-31.054628372192383
1724857048068000000,44.043,-32.681861877441406
1724857048173000000,44.148,-34.172454833984375
1724857048275000000,44.25,-33.02724075317383
1724857048378000000,44.35299975585937,-33.92742156982422
1724857048482000000,44.45699975585938,-34.5145149230957
1724857048585000000,44.56,-36.37907028198242
1724857048690000000,44.66499975585938,-28.713960647583008
